 1.042452273E+03	 2.585666748E+03
 1.043018714E+03	 2.600333252E+03
 1.043585098E+03	 2.602333252E+03
 1.044151424E+03	 2.583333252E+03
 1.044717692E+03	 2.591333252E+03
 1.045283903E+03	 2.580000000E+03
 1.045850056E+03	 2.575333252E+03
 1.046416151E+03	 2.592333252E+03
 1.046982188E+03	 2.573333252E+03
 1.047548167E+03	 2.582666748E+03
 1.048114089E+03	 2.609333252E+03
 1.048679953E+03	 2.618666748E+03
 1.049245760E+03	 2.584333252E+03
 1.049811509E+03	 2.605000000E+03
 1.050377200E+03	 2.607333252E+03
 1.050942833E+03	 2.603333252E+03
 1.051508408E+03	 2.584000000E+03
 1.052073926E+03	 2.597000000E+03
 1.052639387E+03	 2.599000000E+03
 1.053204789E+03	 2.642666748E+03
 1.053770134E+03	 2.608333252E+03
 1.054335421E+03	 2.627333252E+03
 1.054900651E+03	 2.628666748E+03
 1.055465823E+03	 2.612000000E+03
 1.056030937E+03	 2.631000000E+03
 1.056595993E+03	 2.617333252E+03
 1.057160992E+03	 2.599666748E+03
 1.057725934E+03	 2.622666748E+03
 1.058290817E+03	 2.608666748E+03
 1.058855643E+03	 2.637333252E+03
 1.059420411E+03	 2.622666748E+03
 1.059985122E+03	 2.627666748E+03
 1.060549775E+03	 2.651000000E+03
 1.061114371E+03	 2.634666748E+03
 1.061678908E+03	 2.629333252E+03
 1.062243389E+03	 2.626666748E+03
 1.062807811E+03	 2.648666748E+03
 1.063372176E+03	 2.627000000E+03
 1.063936483E+03	 2.623333252E+03
 1.064500733E+03	 2.620000000E+03
 1.065064925E+03	 2.653666748E+03
 1.065629060E+03	 2.658666748E+03
 1.066193137E+03	 2.646333252E+03
 1.066757156E+03	 2.677666748E+03
 1.067321118E+03	 2.621000000E+03
 1.067885022E+03	 2.660333252E+03
 1.068448869E+03	 2.666333252E+03
 1.069012658E+03	 2.649666748E+03
 1.069576390E+03	 2.661333252E+03
 1.070140063E+03	 2.669000000E+03
 1.070703680E+03	 2.676666748E+03
 1.071267239E+03	 2.647333252E+03
 1.071830740E+03	 2.672333252E+03
 1.072394184E+03	 2.658666748E+03
 1.072957570E+03	 2.658666748E+03
 1.073520899E+03	 2.683666748E+03
 1.074084170E+03	 2.669000000E+03
 1.074647383E+03	 2.670666748E+03
 1.075210540E+03	 2.699333252E+03
 1.075773638E+03	 2.676666748E+03
 1.076336679E+03	 2.696333252E+03
 1.076899663E+03	 2.650666748E+03
 1.077462589E+03	 2.684666748E+03
 1.078025457E+03	 2.689666748E+03
 1.078588268E+03	 2.678666748E+03
 1.079151022E+03	 2.677000000E+03
 1.079713718E+03	 2.711333252E+03
 1.080276356E+03	 2.701666748E+03
 1.080838937E+03	 2.695000000E+03
 1.081401461E+03	 2.711333252E+03
 1.081963927E+03	 2.676333252E+03
 1.082526336E+03	 2.694333252E+03
 1.083088687E+03	 2.666000000E+03
 1.083650981E+03	 2.684000000E+03
 1.084213217E+03	 2.699333252E+03
 1.084775396E+03	 2.740333252E+03
 1.085337517E+03	 2.699000000E+03
 1.085899581E+03	 2.705000000E+03
 1.086461587E+03	 2.689666748E+03
 1.087023536E+03	 2.708000000E+03
 1.087585428E+03	 2.725000000E+03
 1.088147262E+03	 2.724666748E+03
 1.088709039E+03	 2.699333252E+03
 1.089270758E+03	 2.714000000E+03
 1.089832420E+03	 2.722333252E+03
